fq_name,count
__init___parts.ListViewHitTestInfo,1
__init___parts.ListViewHitTestLocations,1
__init___parts.ListViewInsertionMark,1
__init___parts.ListViewItem,1
__init___parts.ListViewItemConverter,1
__init___parts.ListViewItemMouseHoverEventArgs,1
__init___parts.ListViewItemMouseHoverEventHandler,1
__init___parts.ListViewItemSelectionChangedEventArgs,1
__init___parts.ListViewItemSelectionChangedEventHandler,1
__init___parts.ListViewItemStates,1
__init___parts.ListViewVirtualItemsSelectionRangeChangedEventArgs,1
__init___parts.ListViewVirtualItemsSelectionRangeChangedEventHandler,1
__init___parts.MainMenu,1
__init___parts.MaskedTextBox,1
__init___parts.MaskFormat,1
__init___parts.MaskInputRejectedEventArgs,1
__init___parts.MaskInputRejectedEventHandler,1
__init___parts.MdiClient,1
__init___parts.MdiLayout,1
__init___parts.MeasureItemEventArgs,1
__init___parts.MeasureItemEventHandler,1
__init___parts.MenuGlyph,1
__init___parts.MenuItem,1
__init___parts.MenuMerge,1
__init___parts.MenuStrip,1
__init___parts.MergeAction,1
__init___parts.Message,1
__init___parts.MessageBox,1
__init___parts.MessageBoxButtons,1
__init___parts.MessageBoxDefaultButton,1
__init___parts.MessageBoxIcon,1
__init___parts.MessageBoxOptions,1
__init___parts.MethodInvoker,1
__init___parts.MonthCalendar,1
__init___parts.MouseButtons,1
__init___parts.MouseEventHandler,1
__init___parts.NativeWindow,1
__init___parts.NavigateEventArgs,1
__init___parts.NavigateEventHandler,1
__init___parts.NodeLabelEditEventArgs,1
__init___parts.NodeLabelEditEventHandler,1
__init___parts.NotifyIcon,1
__init___parts.NumericUpDown,1
__init___parts.NumericUpDownAcceleration,1
__init___parts.NumericUpDownAccelerationCollection,1
__init___parts.OpacityConverter,1
__init___parts.OpenFileDialog,1
__init___parts.Orientation,1
__init___parts.OSFeature,1
__init___parts.OwnerDrawPropertyBag,1
__init___parts.Padding,1
__init___parts.PaddingConverter,1
__init___parts.PageSetupDialog,1
__init___parts.PaintEventArgs,1
__init___parts.PaintEventHandler,1
__init___parts.PictureBox,1
__init___parts.PictureBoxSizeMode,1
__init___parts.PopupEventArgs,1
__init___parts.PopupEventHandler,1
__init___parts.PowerLineStatus,1
__init___parts.PowerState,1
__init___parts.PowerStatus,1
__init___parts.PreProcessControlState,1
__init___parts.PreviewKeyDownEventArgs,1
__init___parts.PreviewKeyDownEventHandler,1
__init___parts.PrintControllerWithStatusDialog,1
__init___parts.PrintDialog,1
__init___parts.PrintPreviewControl,1
__init___parts.PrintPreviewDialog,1
__init___parts.ProfessionalColors,1
__init___parts.ProfessionalColorTable,1
__init___parts.ProgressBar,1
__init___parts.ProgressBarRenderer,1
__init___parts.ProgressBarStyle,1
__init___parts.PropertyGrid,1
__init___parts.PropertyManager,1
__init___parts.PropertySort,1
__init___parts.PropertyTabChangedEventArgs,1
__init___parts.PropertyTabChangedEventHandler,1
__init___parts.PropertyValueChangedEventArgs,1
__init___parts.PropertyValueChangedEventHandler,1
__init___parts.QueryAccessibilityHelpEventArgs,1
__init___parts.QueryAccessibilityHelpEventHandler,1
__init___parts.QueryContinueDragEventArgs,1
__init___parts.QueryContinueDragEventHandler,1
__init___parts.QuestionEventArgs,1
__init___parts.QuestionEventHandler,1
__init___parts.RadioButton,1
__init___parts.RadioButtonRenderer,1
__init___parts.RelatedImageListAttribute,1
__init___parts.RetrieveVirtualItemEventArgs,1
__init___parts.RetrieveVirtualItemEventHandler,1
__init___parts.RichTextBox,1
__init___parts.RichTextBoxFinds,1
__init___parts.RichTextBoxLanguageOptions,1
__init___parts.RichTextBoxScrollBars,1
__init___parts.RichTextBoxSelectionAttribute,1
__init___parts.RichTextBoxSelectionTypes,1
__init___parts.RichTextBoxStreamType,1
__init___parts.RichTextBoxWordPunctuations,1
__init___parts.RightToLeft,1
__init___parts.RowStyle,1
__init___parts.SaveFileDialog,1
__init___parts.Screen,1
__init___parts.ScreenOrientation,1
__init___parts.ScrollBarRenderer,1
__init___parts.ScrollBars,1
__init___parts.ScrollButton,1
__init___parts.ScrollEventArgs,1
__init___parts.ScrollEventHandler,1
__init___parts.ScrollEventType,1
__init___parts.ScrollOrientation,1
__init___parts.SearchDirectionHint,1
__init___parts.SearchForVirtualItemEventArgs,1
__init___parts.SearchForVirtualItemEventHandler,1
__init___parts.SecurityIDType,1
__init___parts.SelectedGridItemChangedEventArgs,1
__init___parts.SelectedGridItemChangedEventHandler,1
__init___parts.SelectionMode,1
__init___parts.SelectionRange,1
__init___parts.SelectionRangeConverter,1
__init___parts.SendKeys,1
__init___parts.Shortcut,1
__init___parts.SizeGripStyle,1
__init___parts.SizeType,1
__init___parts.SortOrder,1
__init___parts.SplitContainer,1
__init___parts.Splitter,1
__init___parts.SplitterCancelEventArgs,1
__init___parts.SplitterCancelEventHandler,1
__init___parts.SplitterEventArgs,1
__init___parts.SplitterEventHandler,1
__init___parts.SplitterPanel,1
__init___parts.StatusBar,1
__init___parts.StatusBarDrawItemEventArgs,1
__init___parts.StatusBarDrawItemEventHandler,1
__init___parts.StatusBarPanel,1
__init___parts.StatusBarPanelAutoSize,1
__init___parts.StatusBarPanelBorderStyle,1
__init___parts.StatusBarPanelClickEventArgs,1
__init___parts.StatusBarPanelClickEventHandler,1
__init___parts.StatusBarPanelStyle,1
__init___parts.StatusStrip,1
__init___parts.StructFormat,1
__init___parts.SystemInformation,1
__init___parts.SystemParameter,1
__init___parts.TabAlignment,1
__init___parts.TabAppearance,1
__init___parts.TabControl,1
__init___parts.TabControlAction,1
__init___parts.TabControlCancelEventArgs,1
__init___parts.TabControlCancelEventHandler,1
__init___parts.TabControlEventArgs,1
__init___parts.TabControlEventHandler,1
__init___parts.TabDrawMode,1
__init___parts.TableLayoutCellPaintEventArgs,1
__init___parts.TableLayoutCellPaintEventHandler,1
__init___parts.TableLayoutStyleCollection,1
__init___parts.TableLayoutColumnStyleCollection,1
__init___parts.TableLayoutControlCollection,1
__init___parts.TableLayoutPanel,1
__init___parts.TableLayoutPanelCellBorderStyle,1
__init___parts.TableLayoutPanelCellPosition,1
__init___parts.TableLayoutPanelGrowStyle,1
__init___parts.TableLayoutRowStyleCollection,1
__init___parts.TableLayoutSettings,1
__init___parts.TabPage,1
__init___parts.TabRenderer,1
__init___parts.TabSizeMode,1
__init___parts.TextBoxRenderer,1
__init___parts.TextDataFormat,1
__init___parts.TextFormatFlags,1
__init___parts.TextImageRelation,1
__init___parts.TextRenderer,1
__init___parts.ThreadExceptionDialog,1
__init___parts.TickStyle,1
__init___parts.Timer,1
__init___parts.ToolBar,1
__init___parts.ToolBarAppearance,1
__init___parts.ToolBarButton,1
__init___parts.ToolBarButtonClickEventArgs,1
__init___parts.ToolBarButtonClickEventHandler,1
__init___parts.ToolBarButtonStyle,1
__init___parts.ToolBarTextAlign,1
__init___parts.ToolStripArrowRenderEventArgs,1
__init___parts.ToolStripArrowRenderEventHandler,1
__init___parts.ToolStripItem,1
__init___parts.ToolStripButton,1
__init___parts.ToolStripControlHost,1
__init___parts.ToolStripComboBox,1
__init___parts.ToolStripContainer,1
__init___parts.ToolStripContentPanel,1
__init___parts.ToolStripContentPanelRenderEventArgs,1
__init___parts.ToolStripContentPanelRenderEventHandler,1
__init___parts.ToolStripDropDownItem,1
__init___parts.ToolStripDropDownButton,1
__init___parts.ToolStripDropDownClosedEventArgs,1
__init___parts.ToolStripDropDownClosedEventHandler,1
__init___parts.ToolStripDropDownCloseReason,1
__init___parts.ToolStripDropDownClosingEventArgs,1
__init___parts.ToolStripDropDownClosingEventHandler,1
__init___parts.ToolStripDropDownDirection,1
__init___parts.ToolStripDropDownItemAccessibleObject,1
__init___parts.ToolStripGripDisplayStyle,1
__init___parts.ToolStripRenderEventArgs,1
__init___parts.ToolStripGripRenderEventArgs,1
__init___parts.ToolStripGripRenderEventHandler,1
__init___parts.ToolStripGripStyle,1
__init___parts.ToolStripItemAlignment,1
__init___parts.ToolStripItemClickedEventArgs,1
__init___parts.ToolStripItemClickedEventHandler,1
__init___parts.ToolStripItemCollection,1
__init___parts.ToolStripItemDisplayStyle,1
__init___parts.ToolStripItemEventArgs,1
__init___parts.ToolStripItemEventHandler,1
__init___parts.ToolStripItemRenderEventArgs,1
__init___parts.ToolStripItemImageRenderEventArgs,1
__init___parts.ToolStripItemImageRenderEventHandler,1
__init___parts.ToolStripItemImageScaling,1
__init___parts.ToolStripItemOverflow,1
__init___parts.ToolStripItemPlacement,1
__init___parts.ToolStripItemRenderEventHandler,1
__init___parts.ToolStripItemTextRenderEventArgs,1
__init___parts.ToolStripItemTextRenderEventHandler,1
__init___parts.ToolStripLabel,1
__init___parts.ToolStripLayoutStyle,1
__init___parts.ToolStripManager,1
__init___parts.ToolStripManagerRenderMode,1
__init___parts.ToolStripMenuItem,1
__init___parts.ToolStripOverflow,1
__init___parts.ToolStripOverflowButton,1
__init___parts.ToolStripPanel,1
__init___parts.ToolStripPanelRenderEventArgs,1
__init___parts.ToolStripPanelRenderEventHandler,1
__init___parts.ToolStripPanelRow,1
__init___parts.ToolStripRenderer,1
__init___parts.ToolStripProfessionalRenderer,1
__init___parts.ToolStripProgressBar,1
__init___parts.ToolStripRenderEventHandler,1
__init___parts.ToolStripRenderMode,1
__init___parts.ToolStripSeparator,1
__init___parts.ToolStripSeparatorRenderEventArgs,1
__init___parts.ToolStripSeparatorRenderEventHandler,1
__init___parts.ToolStripSplitButton,1
__init___parts.ToolStripStatusLabel,1
__init___parts.ToolStripStatusLabelBorderSides,1
__init___parts.ToolStripSystemRenderer,1
__init___parts.ToolStripTextBox,1
__init___parts.ToolStripTextDirection,1
__init___parts.ToolTip,1
__init___parts.ToolTipIcon,1
__init___parts.TrackBar,1
__init___parts.TrackBarRenderer,1
__init___parts.TreeNode,1
__init___parts.TreeNodeCollection,1
__init___parts.TreeNodeConverter,1
__init___parts.TreeNodeMouseClickEventArgs,1
__init___parts.TreeNodeMouseClickEventHandler,1
__init___parts.TreeNodeMouseHoverEventArgs,1
__init___parts.TreeNodeMouseHoverEventHandler,1
__init___parts.TreeNodeStates,1
__init___parts.TreeView,1
__init___parts.TreeViewAction,1
__init___parts.TreeViewCancelEventArgs,1
__init___parts.TreeViewCancelEventHandler,1
__init___parts.TreeViewDrawMode,1
__init___parts.TreeViewEventArgs,1
__init___parts.TreeViewEventHandler,1
__init___parts.TreeViewHitTestInfo,1
__init___parts.TreeViewHitTestLocations,1
__init___parts.TreeViewImageIndexConverter,1
__init___parts.TreeViewImageKeyConverter,1
__init___parts.TypeValidationEventArgs,1
__init___parts.TypeValidationEventHandler,1
__init___parts.UICues,1
__init___parts.UICuesEventArgs,1
__init___parts.UICuesEventHandler,1
__init___parts.UnhandledExceptionMode,1
__init___parts.UpDownEventArgs,1
__init___parts.UpDownEventHandler,1
__init___parts.UserControl,1
__init___parts.ValidationConstraints,1
__init___parts.View,1
__init___parts.VScrollBar,1
__init___parts.VScrollProperties,1
__init___parts.WebBrowserBase,1
__init___parts.WebBrowser,1
__init___parts.WebBrowserDocumentCompletedEventArgs,1
__init___parts.WebBrowserDocumentCompletedEventHandler,1
__init___parts.WebBrowserEncryptionLevel,1
__init___parts.WebBrowserNavigatedEventArgs,1
__init___parts.WebBrowserNavigatedEventHandler,1
__init___parts.WebBrowserNavigatingEventArgs,1
__init___parts.WebBrowserNavigatingEventHandler,1
__init___parts.WebBrowserProgressChangedEventArgs,1
__init___parts.WebBrowserProgressChangedEventHandler,1
__init___parts.WebBrowserReadyState,1
__init___parts.WebBrowserRefreshOption,1
__init___parts.WebBrowserSiteBase,1
__init___parts.WindowsFormsSection,1
__init___parts.WindowsFormsSynchronizationContext,1
Animation_parts.IAnimatable,1
Animation_parts.Animatable,1
Animation_parts.Clock,1
Animation_parts.AnimationClock,1
Animation_parts.AnimationException,1
Animation_parts.Timeline,1
Animation_parts.AnimationTimeline,1
Animation_parts.IEasingFunction,1
Animation_parts.EasingFunctionBase,1
Animation_parts.BackEase,1
Animation_parts.BooleanAnimationBase,1
Animation_parts.IKeyFrameAnimation,1
Animation_parts.BooleanAnimationUsingKeyFrames,1
Animation_parts.IKeyFrame,1
Animation_parts.BooleanKeyFrame,1
Animation_parts.BooleanKeyFrameCollection,1
Animation_parts.BounceEase,1
Animation_parts.ByteAnimationBase,1
Animation_parts.ByteAnimation,1
Animation_parts.ByteAnimationUsingKeyFrames,1
Animation_parts.ByteKeyFrame,1
Animation_parts.ByteKeyFrameCollection,1
Animation_parts.CharAnimationBase,1
Animation_parts.CharAnimationUsingKeyFrames,1
Animation_parts.CharKeyFrame,1
Animation_parts.CharKeyFrameCollection,1
Animation_parts.CircleEase,1
Animation_parts.ClockCollection,1
Animation_parts.ClockController,1
Animation_parts.ClockGroup,1
Animation_parts.ClockState,1
Animation_parts.ColorAnimationBase,1
Animation_parts.ColorAnimation,1
Animation_parts.ColorAnimationUsingKeyFrames,1
Animation_parts.ColorKeyFrame,1
Animation_parts.ColorKeyFrameCollection,1
Animation_parts.CubicEase,1
Animation_parts.DecimalAnimationBase,1
Animation_parts.DecimalAnimation,1
Animation_parts.DecimalAnimationUsingKeyFrames,1
Animation_parts.DecimalKeyFrame,1
Animation_parts.DecimalKeyFrameCollection,1
Animation_parts.DiscreteBooleanKeyFrame,1
Animation_parts.DiscreteByteKeyFrame,1
Animation_parts.DiscreteCharKeyFrame,1
Animation_parts.DiscreteColorKeyFrame,1
Animation_parts.DiscreteDecimalKeyFrame,1
Animation_parts.DoubleKeyFrame,1
Animation_parts.DiscreteDoubleKeyFrame,1
Animation_parts.Int16KeyFrame,1
Animation_parts.DiscreteInt16KeyFrame,1
Animation_parts.Int32KeyFrame,1
Animation_parts.DiscreteInt32KeyFrame,1
Animation_parts.Int64KeyFrame,1
Animation_parts.DiscreteInt64KeyFrame,1
Animation_parts.MatrixKeyFrame,1
Animation_parts.DiscreteMatrixKeyFrame,1
Animation_parts.ObjectKeyFrame,1
Animation_parts.DiscreteObjectKeyFrame,1
Animation_parts.Point3DKeyFrame,1
Animation_parts.DiscretePoint3DKeyFrame,1
Animation_parts.PointKeyFrame,1
Animation_parts.DiscretePointKeyFrame,1
Animation_parts.QuaternionKeyFrame,1
Animation_parts.DiscreteQuaternionKeyFrame,1
Animation_parts.RectKeyFrame,1
Animation_parts.DiscreteRectKeyFrame,1
Animation_parts.Rotation3DKeyFrame,1
Animation_parts.DiscreteRotation3DKeyFrame,1
Animation_parts.SingleKeyFrame,1
Animation_parts.DiscreteSingleKeyFrame,1
Animation_parts.SizeKeyFrame,1
Animation_parts.DiscreteSizeKeyFrame,1
Animation_parts.StringKeyFrame,1
Animation_parts.DiscreteStringKeyFrame,1
Animation_parts.Vector3DKeyFrame,1
Animation_parts.DiscreteVector3DKeyFrame,1
Animation_parts.VectorKeyFrame,1
Animation_parts.DiscreteVectorKeyFrame,1
Animation_parts.DoubleAnimationBase,1
Animation_parts.DoubleAnimation,1
Animation_parts.DoubleAnimationUsingKeyFrames,1
Animation_parts.DoubleAnimationUsingPath,1
Animation_parts.DoubleKeyFrameCollection,1
Animation_parts.EasingByteKeyFrame,1
Animation_parts.EasingColorKeyFrame,1
Animation_parts.EasingDecimalKeyFrame,1
Animation_parts.EasingDoubleKeyFrame,1
Animation_parts.EasingInt16KeyFrame,1
Animation_parts.EasingInt32KeyFrame,1
Animation_parts.EasingInt64KeyFrame,1
Animation_parts.EasingMode,1
Animation_parts.EasingPoint3DKeyFrame,1
Animation_parts.EasingPointKeyFrame,1
Animation_parts.EasingQuaternionKeyFrame,1
Animation_parts.EasingRectKeyFrame,1
Animation_parts.EasingRotation3DKeyFrame,1
Animation_parts.EasingSingleKeyFrame,1
Animation_parts.EasingSizeKeyFrame,1
Animation_parts.EasingVector3DKeyFrame,1
Animation_parts.EasingVectorKeyFrame,1
Animation_parts.ElasticEase,1
Animation_parts.ExponentialEase,1
Animation_parts.FillBehavior,1
Animation_parts.HandoffBehavior,1
Animation_parts.Int16AnimationBase,1
Animation_parts.Int16Animation,1
Animation_parts.Int16AnimationUsingKeyFrames,1
Animation_parts.Int16KeyFrameCollection,1
Animation_parts.Int32AnimationBase,1
Animation_parts.Int32Animation,1
Animation_parts.Int32AnimationUsingKeyFrames,1
Animation_parts.Int32KeyFrameCollection,1
Animation_parts.Int64AnimationBase,1
Animation_parts.Int64Animation,1
Animation_parts.Int64AnimationUsingKeyFrames,1
Animation_parts.Int64KeyFrameCollection,1
Animation_parts.KeySpline,1
Animation_parts.KeyTime,1
Animation_parts.KeyTimeType,1
Animation_parts.LinearByteKeyFrame,1
Animation_parts.LinearColorKeyFrame,1
Animation_parts.LinearDecimalKeyFrame,1
Animation_parts.LinearDoubleKeyFrame,1
Animation_parts.LinearInt16KeyFrame,1
Animation_parts.LinearInt32KeyFrame,1
Animation_parts.LinearInt64KeyFrame,1
Animation_parts.LinearPoint3DKeyFrame,1
Animation_parts.LinearPointKeyFrame,1
Animation_parts.LinearQuaternionKeyFrame,1
Animation_parts.LinearRectKeyFrame,1
Animation_parts.LinearRotation3DKeyFrame,1
Animation_parts.LinearSingleKeyFrame,1
Animation_parts.LinearSizeKeyFrame,1
Animation_parts.LinearVector3DKeyFrame,1
Animation_parts.LinearVectorKeyFrame,1
Animation_parts.MatrixAnimationBase,1
Animation_parts.MatrixAnimationUsingKeyFrames,1
Animation_parts.MatrixAnimationUsingPath,1
Animation_parts.MatrixKeyFrameCollection,1
Animation_parts.ObjectAnimationBase,1
Animation_parts.ObjectAnimationUsingKeyFrames,1
Animation_parts.ObjectKeyFrameCollection,1
Animation_parts.TimelineGroup,1
Animation_parts.ParallelTimeline,1
Animation_parts.PathAnimationSource,1
Animation_parts.Point3DAnimationBase,1
Animation_parts.Point3DAnimation,1
Animation_parts.Point3DAnimationUsingKeyFrames,1
Animation_parts.Point3DKeyFrameCollection,1
Animation_parts.PointAnimationBase,1
